EPI_ISL_80505|Canine|H3N2|2006.414|Asia|,2006.414,-575.9,43.8081936685289,2148,2148,46.7877094972067,42.3184357541899
EPI_ISL_80506|Canine|H3N2|2006.581|Asia|,2006.581,-565.7,43.6219739292365,2148,2148,46.5083798882682,42.1787709497207
EPI_ISL_80508|Canine|H3N2|2007.293|Asia|,2007.293,-571.4,43.4823091247672,2148,2148,46.2290502793296,42.108938547486
EPI_ISL_127502|Canine|H3N2|2007.329|Asia|,2007.329,-574.6,43.5754189944134,2148,2148,46.5083798882682,42.108938547486
EPI_ISL_129593|Canine|H3N2|2010.745|Asia|,2010.745,-561.4,43.2960893854749,2148,2148,45.391061452514,42.2486033519553
EPI_ISL_93812|Canine|H3N2|2010.414|Asia|,2010.414,-563,43.2495344506518,2148,2148,45.1117318435754,42.3184357541899
EPI_ISL_137602|Canine|H3N2|2012.038|Asia|,2012.038,-557.6,42.9702048417132,2148,2148,44.9720670391061,41.9692737430168
EPI_ISL_151146|Canine|H3N2|2012.713|Asia|,2012.713,-556.1,42.877094972067,2148,2148,44.6927374301676,41.9692737430168
EPI_ISL_151145|Canine|H3N2|2012.705|Asia|,2012.705,-556.6,42.9236499068901,2148,2148,44.8324022346369,41.9692737430168
EPI_ISL_328525|Canine|H3N2|2017.225|NorthAmerica|,2017.225,-557,42.7374301675978,2148,2148,44.4134078212291,41.8994413407821
EPI_ISL_379547|Canine|H3N2|2014.005|Asia|,2014.005,-563.1,42.9702048417132,2148,2148,44.4134078212291,42.2486033519553
EPI_ISL_379546|Canine|H3N2|2014.025|Asia|,2014.025,-564.6,42.9236499068901,2148,2148,44.2737430167598,42.2486033519553
EPI_ISL_379508|Canine|H3N2|2013.932|Asia|,2013.932,-562.4,42.9236499068901,2148,2148,44.2737430167598,42.2486033519553
EPI_ISL_379512|Canine|H3N2|2013.863|Asia|,2013.863,-563.9,42.9236499068901,2148,2148,44.4134078212291,42.1787709497207
EPI_ISL_379509|Canine|H3N2|2013.923|Asia|,2013.923,-564.8,42.9236499068901,2148,2148,44.4134078212291,42.1787709497207
EPI_ISL_379511|Canine|H3N2|2013.921|Asia|,2013.921,-563.9,42.9236499068901,2148,2148,44.4134078212291,42.1787709497207
EPI_ISL_379510|Canine|H3N2|2013.921|Asia|,2013.921,-563.9,42.9236499068901,2148,2148,44.4134078212291,42.1787709497207
EPI_ISL_297934|Canine|H3N2|2015.956|Asia|,2015.956,-560.5,42.877094972067,2148,2148,43.854748603352,42.3882681564246
EPI_ISL_297933|Canine|H3N2|2015.956|Asia|,2015.956,-559.9,42.6443202979516,2148,2148,43.7150837988827,42.108938547486
EPI_ISL_285503|Canine|H3N2|2015.899|Asia|,2015.899,-560.7,42.877094972067,2148,2148,44.4134078212291,42.108938547486
EPI_ISL_285502|Canine|H3N2|2015.899|Asia|,2015.899,-560.7,42.7839851024209,2148,2148,44.2737430167598,42.0391061452514
EPI_ISL_379507|Canine|H3N2|2012.954|Asia|,2012.954,-559.6,42.9702048417132,2148,2148,44.6927374301676,42.108938547486
EPI_ISL_379504|Canine|H3N2|2012.995|Asia|,2012.995,-561.6,42.9702048417132,2148,2148,44.6927374301676,42.108938547486
EPI_ISL_162440|Canine|H3N2|2013.186|Asia|,2013.186,-562.1,43.2960893854749,2148,2148,45.391061452514,42.2486033519553
EPI_ISL_162438|Canine|H3N2|2012.38|Asia|,2012.38,-572.1,43.4357541899441,2148,2148,45.391061452514,42.4581005586592
EPI_ISL_162436|Canine|H3N2|2012.276|Asia|,2012.276,-563.8,43.2960893854749,2148,2148,45.2513966480447,42.3184357541899
EPI_ISL_138948|Canine|H3N2|2011.085|Asia|,2011.085,-558.1,43.2029795158287,2148,2148,44.9720670391061,42.3184357541899
EPI_ISL_128938|Canine|H3N2|2011.085|Asia|,2011.085,-563.3,43.2960893854749,2148,2148,45.2513966480447,42.3184357541899
EPI_ISL_329149|Canine|H3N2|2014.085|Asia|,2014.085,-562,43.389199255121,2148,2148,45.391061452514,42.3882681564246
EPI_ISL_329147|Canine|H3N2|2013.833|Asia|,2013.833,-565.8,43.4357541899441,2148,2148,45.391061452514,42.4581005586592
EPI_ISL_329148|Canine|H3N2|2014.085|Asia|,2014.085,-562,43.389199255121,2148,2148,45.391061452514,42.3882681564246
EPI_ISL_329146|Canine|H3N2|2013.833|Asia|,2013.833,-569.9,43.4823091247672,2148,2148,45.391061452514,42.5279329608939
EPI_ISL_138947|Canine|H3N2|2011.085|Asia|,2011.085,-569,43.4823091247672,2148,2148,45.9497206703911,42.2486033519553
EPI_ISL_142881|Canine|H3N2|2011.162|Asia|,2011.162,-572.4,43.4357541899441,2148,2148,45.9497206703911,42.1787709497207
EPI_ISL_93815|Canine|H3N2|2010.247|Asia|,2010.247,-563.5,43.2960893854749,2148,2148,45.2513966480447,42.3184357541899
EPI_ISL_93814|Canine|H3N2|2010.329|Asia|,2010.329,-567.3,43.2960893854749,2148,2148,45.2513966480447,42.3184357541899
EPI_ISL_93813|Canine|H3N2|2010.329|Asia|,2010.329,-563,43.2495344506518,2148,2148,45.1117318435754,42.3184357541899
EPI_ISL_93817|Canine|H3N2|2009.915|Asia|,2009.915,-567.3,43.2960893854749,2148,2148,45.2513966480447,42.3184357541899
EPI_ISL_93816|Canine|H3N2|2010.162|Asia|,2010.162,-567.3,43.2960893854749,2148,2148,45.2513966480447,42.3184357541899
EPI_ISL_309181|Canine|H3N2|2009.712|Asia|,2009.712,-582.6,43.5288640595903,2148,2148,46.0893854748603,42.2486033519553
EPI_ISL_309185|Canine|H3N2|2012.645|Asia|,2012.645,-571,43.4357541899441,2148,2148,45.8100558659218,42.2486033519553
EPI_ISL_309183|Canine|H3N2|2012.443|Asia|,2012.443,-571,43.4823091247672,2148,2148,45.9497206703911,42.2486033519553
EPI_ISL_309182|Canine|H3N2|2012.355|Asia|,2012.355,-571,43.4823091247672,2148,2148,45.9497206703911,42.2486033519553
EPI_ISL_309190|Canine|H3N2|2013.693|Asia|,2013.693,-571,43.4823091247672,2148,2148,45.9497206703911,42.2486033519553
EPI_ISL_309189|Canine|H3N2|2013.603|Asia|,2013.603,-570,43.4357541899441,2148,2148,45.9497206703911,42.1787709497207
EPI_ISL_309188|Canine|H3N2|2013.433|Asia|,2013.433,-568,43.1098696461825,2148,2148,45.1117318435754,42.108938547486
EPI_ISL_170565|Canine|H3N2|2012.844|Asia|,2012.844,-568.3,43.389199255121,2148,2148,45.6703910614525,42.2486033519553
EPI_ISL_309184|Canine|H3N2|2012.533|Asia|,2012.533,-554.6,43.3426443202979,2148,2148,45.5307262569832,42.2486033519553
EPI_ISL_309187|Canine|H3N2|2012.787|Asia|,2012.787,-555.9,43.2960893854749,2148,2148,45.2513966480447,42.3184357541899
EPI_ISL_309186|Canine|H3N2|2012.71|Asia|,2012.71,-554.9,43.2495344506518,2148,2148,45.2513966480447,42.2486033519553
EPI_ISL_308874|Canine|H3N2|2016|Asia|,2016,-544.81,43.0167597765363,2148,2148,44.6927374301676,42.1787709497207
EPI_ISL_284697|Canine|H3N2|2015|NorthAmerica|,2015,-550.7,42.9702048417132,2148,2148,44.6927374301676,42.108938547486
EPI_ISL_329164|Canine|H3N2|2016|NorthAmerica|,2016,-550.7,42.9702048417132,2148,2148,44.6927374301676,42.108938547486
EPI_ISL_234669|Canine|H3N2|2015.973|NorthAmerica|,2015.973,-546,42.8305400372439,2148,2148,44.5530726256983,41.9692737430168
EPI_ISL_284694|Canine|H3N2|2016|NorthAmerica|,2016,-545.2,42.877094972067,2148,2148,44.6927374301676,41.9692737430168
EPI_ISL_284698|Canine|H3N2|2015|NorthAmerica|,2015,-546,42.8305400372439,2148,2148,44.5530726256983,41.9692737430168
EPI_ISL_234604|Canine|H3N2|2016.104|NorthAmerica|,2016.104,-547,42.8305400372439,2148,2148,44.4134078212291,42.0391061452514
EPI_ISL_308891|Canine|H3N2|2016|NorthAmerica|,2016,-550.3,42.8305400372439,2148,2148,44.4134078212291,42.0391061452514
EPI_ISL_284696|Canine|H3N2|2016|NorthAmerica|,2016,-549.2,42.877094972067,2148,2148,44.5530726256983,42.0391061452514
EPI_ISL_329168|Canine|H3N2|2016|NorthAmerica|,2016,-549.2,42.877094972067,2148,2148,44.5530726256983,42.0391061452514
EPI_ISL_234606|Canine|H3N2|2015.573|NorthAmerica|,2015.573,-551.7,42.9702048417132,2148,2148,44.6927374301676,42.108938547486
EPI_ISL_234609|Canine|H3N2|2015.499|NorthAmerica|,2015.499,-554.7,43.1098696461825,2148,2148,45.1117318435754,42.108938547486
EPI_ISL_329174|Canine|H3N2|2015|NorthAmerica|,2015,-550.9,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_234613|Canine|H3N2|2015.173|NorthAmerica|,2015.173,-550.6,42.9236499068901,2148,2148,44.5530726256983,42.108938547486
EPI_ISL_234607|Canine|H3N2|2015.54|NorthAmerica|,2015.54,-559.1,43.1564245810056,2148,2148,45.2513966480447,42.108938547486
EPI_ISL_234611|Canine|H3N2|2015.345|NorthAmerica|,2015.345,-551.2,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_234605|Canine|H3N2|2015.241|NorthAmerica|,2015.241,-551.2,42.9236499068901,2148,2148,44.6927374301676,42.0391061452514
EPI_ISL_284693|Canine|H3N2|2015|Asia|,2015,-548.7,42.8305400372439,2148,2148,44.4134078212291,42.0391061452514
EPI_ISL_329184|Canine|H3N2|2015|NorthAmerica|,2015,-559.1,43.1098696461825,2148,2148,45.2513966480447,42.0391061452514
EPI_ISL_329165|Canine|H3N2|2015|NorthAmerica|,2015,-555.6,43.0633147113594,2148,2148,44.9720670391061,42.108938547486
EPI_ISL_329163|Canine|H3N2|2015|NorthAmerica|,2015,-550.9,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_329166|Canine|H3N2|2015|NorthAmerica|,2015,-554.7,43.1098696461825,2148,2148,45.1117318435754,42.108938547486
EPI_ISL_503149|Canine|H3N2|2015.444|NorthAmerica|,2015.444,-554.1,43.0633147113594,2148,2148,44.9720670391061,42.108938547486
EPI_ISL_284695|Canine|H3N2|2015|NorthAmerica|,2015,-554.1,43.0633147113594,2148,2148,44.9720670391061,42.108938547486
EPI_ISL_329183|Canine|H3N2|2016|NorthAmerica|,2016,-548.1,42.877094972067,2148,2148,44.6927374301676,41.9692737430168
EPI_ISL_329175|Canine|H3N2|2016|NorthAmerica|,2016,-550.2,42.9236499068901,2148,2148,44.6927374301676,42.0391061452514
EPI_ISL_308895|Canine|H3N2|2016|NorthAmerica|,2016,-552.6,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_308897|Canine|H3N2|2016|NorthAmerica|,2016,-552.6,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_308898|Canine|H3N2|2016|NorthAmerica|,2016,-552.6,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_308888|Canine|H3N2|2016|NorthAmerica|,2016,-549,42.9236499068901,2148,2148,44.8324022346369,41.9692737430168
EPI_ISL_308880|Canine|H3N2|2016|NorthAmerica|,2016,-550.3,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_308873|Canine|H3N2|2016|NorthAmerica|,2016,-549.6,42.877094972067,2148,2148,44.6927374301676,41.9692737430168
EPI_ISL_329169|Canine|H3N2|2016|NorthAmerica|,2016,-552.6,43.0167597765363,2148,2148,44.9720670391061,42.0391061452514
EPI_ISL_308882|Canine|H3N2|2016|NorthAmerica|,2016,-548.3,42.8305400372439,2148,2148,44.4134078212291,42.0391061452514
EPI_ISL_308886|Canine|H3N2|2016|NorthAmerica|,2016,-552.6,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_329178|Canine|H3N2|2016|NorthAmerica|,2016,-549.9,42.9236499068901,2148,2148,44.6927374301676,42.0391061452514
EPI_ISL_329173|Canine|H3N2|2016|NorthAmerica|,2016,-552.6,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_329167|Canine|H3N2|2016|NorthAmerica|,2016,-552.6,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_329170|Canine|H3N2|2015|NorthAmerica|,2015,-550.8,42.9236499068901,2148,2148,44.6927374301676,42.0391061452514
EPI_ISL_234610|Canine|H3N2|2015.529|NorthAmerica|,2015.529,-554.7,43.1098696461825,2148,2148,45.1117318435754,42.108938547486
EPI_ISL_234608|Canine|H3N2|2015.282|NorthAmerica|,2015.282,-554,42.9702048417132,2148,2148,44.6927374301676,42.108938547486
EPI_ISL_190463|Canine|H3N2|2015.285|NorthAmerica|,2015.285,-550.9,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_329177|Canine|H3N2|2015|NorthAmerica|,2015,-550.9,42.9702048417132,2148,2148,44.8324022346369,42.0391061452514
EPI_ISL_372285|Canine|H3N2|2018.641|NorthAmerica|,2018.641,-554,42.7374301675978,2148,2148,44.2737430167598,41.9692737430168
EPI_ISL_372284|Canine|H3N2|2018.636|NorthAmerica|,2018.636,-554.5,42.7374301675978,2148,2148,44.1340782122905,42.0391061452514
EPI_ISL_372298|Canine|H3N2|2018.345|NorthAmerica|,2018.345,-548.5,42.7573358174197,2147,2148,43.9944134078212,42.1383647798742
EPI_ISL_372297|Canine|H3N2|2018.362|NorthAmerica|,2018.362,-548.6,42.7374301675978,2148,2148,43.9944134078212,42.108938547486
EPI_ISL_372296|Canine|H3N2|2018.162|NorthAmerica|,2018.162,-548.7,42.7839851024209,2148,2148,44.1340782122905,42.108938547486
EPI_ISL_372295|Canine|H3N2|2018.101|NorthAmerica|,2018.101,-548.7,42.7839851024209,2148,2148,44.1340782122905,42.108938547486
EPI_ISL_372294|Canine|H3N2|2018|NorthAmerica|,2018,-548.7,42.7839851024209,2148,2148,44.1340782122905,42.108938547486
EPI_ISL_372293|Canine|H3N2|2018.014|NorthAmerica|,2018.014,-548.7,42.7839851024209,2148,2148,44.1340782122905,42.108938547486
EPI_ISL_372292|Canine|H3N2|2017.995|NorthAmerica|,2017.995,-548.7,42.7839851024209,2148,2148,44.1340782122905,42.108938547486
EPI_ISL_372282|Canine|H3N2|2018.044|NorthAmerica|,2018.044,-548.7,42.7839851024209,2148,2148,44.1340782122905,42.108938547486
