EPI_ISL_8092|Equine|H3N8|1963|NorthAmerica|,1963,-574.7,43.8081936685289,2148,2148,47.7653631284916,41.8296089385475
EPI_ISL_22611|Equine|H3N8|1979|Europe|,1979,-573,43.7150837988827,2148,2148,47.4860335195531,41.8296089385475
EPI_ISL_21282|Equine|H3N8|1963|SouthAmerica|,1963,-572.3,43.6219739292365,2148,2148,47.7653631284916,41.5502793296089
EPI_ISL_19681|Equine|H3N8|1969|SouthAmerica|,1969,-572.6,43.4823091247672,2148,2148,46.7877094972067,41.8296089385475
EPI_ISL_19670|Equine|H3N8|1963|SouthAmerica|,1963,-572.6,43.4823091247672,2148,2148,46.7877094972067,41.8296089385475
EPI_ISL_20808|Equine|H3N8|1972|Africa|,1972,-553.8,42.877094972067,2148,2148,45.1117318435754,41.7597765363128
EPI_ISL_25008|Equine|H3N8|1971|Asia|,1971,-558.1,43.0633147113594,2148,2148,46.2290502793296,41.4804469273743
EPI_ISL_8102|Equine|H3N8|1983|NorthAmerica|,1983,-559.3,42.4581005586592,2148,2148,44.8324022346369,41.2709497206704
EPI_ISL_8087|Equine|H3N8|1978|NorthAmerica|,1978,-558.9,42.7374301675978,2148,2148,45.391061452514,41.4106145251397
EPI_ISL_19679|Equine|H3N8|1979|Europe|,1979,-552.5,42.5512104283054,2148,2148,45.1117318435754,41.2709497206704
EPI_ISL_22612|Equine|H3N8|1967|Europe|,1967,-552.1,42.5977653631285,2148,2148,45.2513966480447,41.2709497206704
EPI_ISL_19680|Equine|H3N8|1980|Europe|,1980,-554.1,42.2253258845438,2148,2148,44.4134078212291,41.1312849162011
EPI_ISL_19682|Equine|H3N8|1979|Europe|,1979,-552.1,42.5977653631285,2148,2148,45.2513966480447,41.2709497206704
EPI_ISL_69898|Equine|H3N8|1978||,1978,-550.9,42.5046554934823,2148,2148,45.1117318435754,41.2011173184358
EPI_ISL_20807|Equine|H3N8|1980|NorthAmerica|,1980,-557.45,42.7374301675978,2148,2148,45.391061452514,41.4106145251397
EPI_ISL_8088|Equine|H3N8|1980|NorthAmerica|,1980,-557.75,42.7839851024209,2148,2148,45.5307262569832,41.4106145251397
EPI_ISL_8089|Equine|H3N8|1980|NorthAmerica|,1980,-562.15,42.877094972067,2148,2148,45.8100558659218,41.4106145251397
EPI_ISL_8090|Equine|H3N8|1981|NorthAmerica|,1981,-554.75,42.4115456238361,2148,2148,44.5530726256983,41.340782122905
EPI_ISL_15342|Equine|H3N8|1981|NorthAmerica|,1981,-558.15,42.5046554934823,2148,2148,44.8324022346369,41.340782122905
EPI_ISL_68957|Equine|H3N8|1981|NorthAmerica|,1981,-558.15,42.5046554934823,2148,2148,44.8324022346369,41.340782122905
EPI_ISL_8101|Equine|H3N8|1982|NorthAmerica|,1982,-545.4,42.3184357541899,2148,2148,44.1340782122905,41.4106145251397
EPI_ISL_15343|Equine|H3N8|1982|NorthAmerica|,1982,-545.4,42.3184357541899,2148,2148,44.1340782122905,41.4106145251397
EPI_ISL_19672|Equine|H3N8|1985|NorthAmerica|,1985,-544.2,42.2253258845438,2148,2148,43.5754189944134,41.5502793296089
EPI_ISL_19671|Equine|H3N8|1985|SouthAmerica|,1985,-544.2,42.2253258845438,2148,2148,43.5754189944134,41.5502793296089
EPI_ISL_19677|Equine|H3N8|1991|Europe|,1991,-536.4,41.2942271880819,2148,2148,41.4804469273743,41.2011173184358
EPI_ISL_19676|Equine|H3N8|1993|Europe|,1993,-539.05,41.3873370577281,2148,2148,41.7597765363128,41.2011173184358
EPI_ISL_19674|Equine|H3N8|1992|Europe|,1992,-534,41.340782122905,2148,2148,41.6201117318436,41.2011173184358
EPI_ISL_19675|Equine|H3N8|1992|Europe|,1992,-537.2,41.4338919925512,2148,2148,41.8994413407821,41.2011173184358
EPI_ISL_19683|Equine|H3N8|1989|Europe|,1989,-538.4,41.4804469273743,2148,2148,42.0391061452514,41.2011173184358
EPI_ISL_19884|Equine|H3N8|1989|Europe|,1989,-539.4,41.5735567970205,2148,2148,42.3184357541899,41.2011173184358
EPI_ISL_177468|Equine|H3N8|2011.833|Europe|,2011.833,-540.7,41.5270018621974,2148,2148,42.1787709497207,41.2011173184358
EPI_ISL_19678|Equine|H3N8|1991|Europe|,1991,-536.3,41.340782122905,2148,2148,41.7597765363128,41.1312849162011
EPI_ISL_19673|Equine|H3N8|1991|Europe|,1991,-536,41.3873370577281,2148,2148,41.7597765363128,41.2011173184358
EPI_ISL_15352|Equine|H3N8|1991|NorthAmerica|,1991,-541.2,41.7132216014898,2148,2148,42.7374301675978,41.2011173184358
EPI_ISL_15349|Equine|H3N8|1991|NorthAmerica|,1991,-548,41.6666666666667,2148,2148,42.7374301675978,41.1312849162011
EPI_ISL_6623|Equine|H3N8|1991|NorthAmerica|,1991,-548.9,41.6666666666667,2148,2148,42.7374301675978,41.1312849162011
EPI_ISL_4663|Equine|H3N8|2002|NorthAmerica|,2002,-545.7,41.3873370577281,2148,2148,41.7597765363128,41.2011173184358
EPI_ISL_413013|Equine|H3N8|2007.581|Europe|,2007.581,-537.6,41.2476722532588,2148,2148,41.8994413407821,40.9217877094972
EPI_ISL_151841|Equine|H3N8|2013.534|Europe|,2013.534,-530.5,40.9217877094972,2148,2148,40.9217877094972,40.9217877094972
EPI_ISL_240663|Equine|H3N8|2015.762|Europe|,2015.762,-532.1,41.0614525139665,2148,2148,41.2011173184358,40.9916201117318
EPI_ISL_197753|Equine|H3N8|2014.847|Europe|,2014.847,-527.1,40.9683426443203,2148,2148,40.9217877094972,40.9916201117318
EPI_ISL_240662|Equine|H3N8|2015.838|Europe|,2015.838,-528.2,40.9217877094972,2148,2148,40.6424581005587,41.0614525139665
EPI_ISL_257682|Equine|H3N8|2014|Europe|,2014,-531.3,40.8752327746741,2148,2148,40.7821229050279,40.9217877094972
EPI_ISL_257679|Equine|H3N8|2011|Europe|,2011,-537.4,41.2011173184358,2148,2148,41.7597765363128,40.9217877094972
EPI_ISL_297955|Equine|H3N8|2010|Asia|,2010,-536.3,41.2011173184358,2148,2148,41.7597765363128,40.9217877094972
EPI_ISL_257680|Equine|H3N8|2012|Europe|,2012,-525.6,41.0148975791434,2148,2148,41.2011173184358,40.9217877094972
EPI_ISL_257683|Equine|H3N8|2015|Europe|,2015,-533.6,40.6424581005587,2148,2148,40.5027932960894,40.7122905027933
EPI_ISL_281349|Equine|H3N8|2013.54|Asia|,2013.54,-529.9,41.0148975791434,2148,2148,41.340782122905,40.8519553072626
EPI_ISL_177492|Equine|H3N8|2009.915|Europe|,2009.915,-527,41.1545623836127,2148,2148,41.6201117318436,40.9217877094972
EPI_ISL_369386|Equine|H3N8|2015.011|Asia|,2015.011,-530.6,41.0148975791434,2148,2148,40.9217877094972,41.0614525139665
EPI_ISL_372991|Equine|H3N8|2007.97|Asia|,2007.97,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_372994|Equine|H3N8|2007.934|Asia|,2007.934,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_372989|Equine|H3N8|2007.97|Asia|,2007.97,-531.4,41.1737307871449,2147,2148,41.3986013986014,41.0614525139665
EPI_ISL_372997|Equine|H3N8|2007.934|Asia|,2007.934,-531.8,41.2011173184358,2148,2148,41.4804469273743,41.0614525139665
EPI_ISL_373022|Equine|H3N8|2011.507|Asia|,2011.507,-535,41.2476722532588,2148,2148,41.6201117318436,41.0614525139665
EPI_ISL_373008|Equine|H3N8|2013.504|Asia|,2013.504,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_373006|Equine|H3N8|2013.504|Asia|,2013.504,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_373000|Equine|H3N8|2011.507|Asia|,2011.507,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_373019|Equine|H3N8|2011.507|Asia|,2011.507,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_373017|Equine|H3N8|2011.507|Asia|,2011.507,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_373014|Equine|H3N8|2011.507|Asia|,2011.507,-533.7,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_373011|Equine|H3N8|2011.507|Asia|,2011.507,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_373003|Equine|H3N8|2013.504|Asia|,2013.504,-532.1,41.1545623836127,2148,2148,41.340782122905,41.0614525139665
EPI_ISL_151130|Equine|H3N8|2013.652|Asia|,2013.652,-532.9,40.9683426443203,2148,2148,41.2011173184358,40.8519553072626
EPI_ISL_284681|Equine|H3N8|2017.233|Asia|,2017.233,-529.9,41.1080074487896,2148,2148,41.7597765363128,40.7821229050279
EPI_ISL_161474|Equine|H3N8|2013.085|Asia|,2013.085,-535.5,41.1080074487896,2148,2148,41.4804469273743,40.9217877094972
EPI_ISL_70195|Equine|H3N8|2007.922|Asia|,2007.922,-540.2,41.4338919925512,2148,2148,42.1787709497207,41.0614525139665
EPI_ISL_174545|Equine|H3N8|2008.822|Asia|,2008.822,-532.6,41.2476722532588,2148,2148,41.7597765363128,40.9916201117318
EPI_ISL_32665|Equine|H3N8|2007|Asia|,2007,-534,41.2476722532588,2148,2148,41.7597765363128,40.9916201117318
EPI_ISL_32666|Equine|H3N8|2007|Asia|,2007,-534,41.2011173184358,2148,2148,41.6201117318436,40.9916201117318
EPI_ISL_32660|Equine|H3N8|2008|Asia|,2008,-533.4,41.340782122905,2148,2148,41.8994413407821,41.0614525139665
EPI_ISL_32657|Equine|H3N8|2008|Asia|,2008,-534,41.2476722532588,2148,2148,41.7597765363128,40.9916201117318
EPI_ISL_32664|Equine|H3N8|2007|Asia|,2007,-545.7,41.4338919925512,2148,2148,42.3184357541899,40.9916201117318
EPI_ISL_32662|Equine|H3N8|2007|Asia|,2007,-534,41.2476722532588,2148,2148,41.7597765363128,40.9916201117318
EPI_ISL_32663|Equine|H3N8|2007|Asia|,2007,-534,41.2476722532588,2148,2148,41.7597765363128,40.9916201117318
EPI_ISL_32659|Equine|H3N8|2008|Asia|,2008,-529.9,41.1545623836127,2148,2148,41.4804469273743,40.9916201117318
EPI_ISL_32656|Equine|H3N8|2008|Asia|,2008,-534.8,41.340782122905,2148,2148,41.7597765363128,41.1312849162011
EPI_ISL_32658|Equine|H3N8|2008|Asia|,2008,-528,41.1545623836127,2148,2148,41.4804469273743,40.9916201117318
EPI_ISL_177471|Equine|H3N8|2006.414|Europe|,2006.414,-527.6,40.4562383612663,2148,2148,40.0837988826816,40.6424581005587
EPI_ISL_30894|Equine|H3N8|2003|Europe|,2003,-547.3,41.4804469273743,2148,2148,42.0391061452514,41.2011173184358
EPI_ISL_15843|Equine|H3N8|2002|NorthAmerica|,2002,-545.7,41.3873370577281,2148,2148,41.7597765363128,41.2011173184358
EPI_ISL_9534|Equine|H3N8|2003|NorthAmerica|,2003,-533.4,41.3891531874405,2102,2106,41.5472779369628,41.3105413105413
EPI_ISL_9783|Equine|H3N8|2003|NorthAmerica|,2003,-542.7,41.3873370577281,2148,2148,41.6201117318436,41.2709497206704
EPI_ISL_297956|Equine|H3N8|2007.581|Asia|,2007.581,-545.9,41.4338919925512,2148,2148,42.0391061452514,41.1312849162011
EPI_ISL_344184|Equine|H3N8|2007.644|Oceania|,2007.644,-545.9,41.4338919925512,2148,2148,42.0391061452514,41.1312849162011
EPI_ISL_89221|Equine|H3N8|2007|Asia|,2007,-545.4,41.3873370577281,2148,2148,42.0391061452514,41.0614525139665
EPI_ISL_79900|Equine|H3N8|2007.734|NorthAmerica|,2007.734,-546.3,41.340782122905,2148,2148,41.8994413407821,41.0614525139665
EPI_ISL_177491|Equine|H3N8|2009.833|Europe|,2009.833,-544.8,41.3873370577281,2148,2148,42.0391061452514,41.0614525139665
EPI_ISL_177490|Equine|H3N8|2009.666|Europe|,2009.666,-543.8,41.3873370577281,2148,2148,42.0391061452514,41.0614525139665
EPI_ISL_177498|Equine|H3N8|2010|NorthAmerica|,2010,-544.8,41.3873370577281,2148,2148,42.0391061452514,41.0614525139665
EPI_ISL_177500|Equine|H3N8|2011|NorthAmerica|,2011,-544.3,41.2476722532588,2148,2148,41.6201117318436,41.0614525139665
EPI_ISL_294934|Equine|H3N8|2012|NorthAmerica|,2012,-545,41.340782122905,2148,2148,41.8994413407821,41.0614525139665
EPI_ISL_177501|Equine|H3N8|2012.413|Asia|,2012.413,-549.3,41.340782122905,2148,2148,41.8994413407821,41.0614525139665
EPI_ISL_177502|Equine|H3N8|2012.183|SouthAmerica|,2012.183,-549.3,41.2942271880819,2148,2148,41.7597765363128,41.0614525139665
