1,-1,41.8536,16.5779,42.0367,59.2066,40.2605,43.7100,17.7809,41.9630,71.8350,37.6956,47.5904,25.4521,48.8948,75.6865,36.1688,43.9013,24.2198,43.3163,61.9469,44.7136,43.3480,18.9594,39.2416,61.2875,42.3280,43.8296,21.9684,42.1793,66.7838,38.6643,50.1326,29.2943,67.9095,74.5672,46.6045,46.6667,30.4790,50.7983,62.4093,39.1872,EPI_ISL_199469,1979
1,-1,41.8975,17.6991,42.4779,57.2271,41.8879,43.3547,16.3585,42.6743,71.1238,36.9844,47.3896,26.1219,48.2251,74.3470,34.8292,44.2272,22.8225,43.7820,61.9469,45.6451,42.8886,16.7401,38.7665,60.3524,41.4097,43.1708,20.2109,42.1793,65.0264,36.9069,50.2646,29.1391,67.5497,76.8212,46.3576,46.6667,30.4790,52.2496,63.8607,40.6386,EPI_ISL_539869,1979.932
1,-1,41.9317,17.6783,42.4278,57.7490,41.2493,43.4257,16.3585,41.9630,71.1238,37.6956,47.3896,26.1219,48.2251,74.3470,34.8292,43.9479,22.3568,43.3163,61.9469,45.6451,42.8886,16.2996,38.7665,59.9119,42.7313,43.1708,20.2109,42.1793,65.0264,36.9069,50.1323,29.1391,67.5497,75.4967,46.3576,46.6667,30.4790,52.2496,63.8607,40.6386,EPI_ISL_170516,1979.932
1,-1,41.6372,16.4997,43.0171,56.5704,37.7136,43.5679,18.4922,42.6743,71.8350,36.9844,47.5904,24.1125,48.2251,76.3563,36.1688,44.1341,25.1514,44.7136,61.9469,45.6451,43.2849,18.5022,39.2070,61.2335,43.1718,43.7418,21.0896,41.3005,66.7838,38.2250,50.2646,30.4636,68.8742,75.4967,46.3576,46.8116,30.4790,49.3469,65.3120,39.1872,EPI_ISL_170519,1980
1,-1,41.6963,17.2107,41.5430,56.9733,40.3561,43.5679,18.4922,42.6743,71.8350,36.9844,47.5904,24.1125,48.2251,75.6865,36.1688,44.2100,24.3902,44.5591,61.9137,46.4353,43.2849,18.0617,38.7665,62.1145,43.1718,43.7857,21.9684,41.7399,66.7838,37.3462,50.2646,30.4636,67.5497,75.4967,46.3576,46.5793,30.6122,49.5627,64.1399,39.3586,EPI_ISL_539861,1980
1,-1,41.8728,16.4997,43.0171,57.1597,40.0707,43.5679,19.2034,42.6743,72.5462,35.5619,47.1218,22.1031,45.5459,75.0167,34.8292,44.3669,25.1514,44.7136,62.8784,45.1793,42.9326,17.1806,40.9692,60.7930,41.4097,43.7857,22.4077,41.7399,66.7838,37.7856,50.3968,29.1391,66.2252,76.8212,46.3576,47.1014,31.9303,52.2496,71.1176,39.1872,EPI_ISL_170518,1980
1,-1,41.4605,16.4997,40.0707,57.1597,39.4814,43.6389,19.9147,42.6743,73.2575,35.5619,46.9210,22.7729,46.2157,72.3376,35.4990,44.1806,24.2198,44.7136,62.8784,45.1793,43.2409,18.5022,39.6476,61.6740,41.8502,43.8735,22.4077,42.1793,66.7838,37.7856,50.2646,29.1391,64.9007,76.8212,46.3576,47.1014,31.9303,50.7983,69.6662,40.6386,EPI_ISL_170527,1981
1,-1,41.5194,17.0890,40.6600,56.5704,40.0707,43.5679,19.2034,42.6743,72.5462,35.5619,47.0549,22.7729,46.2157,73.6772,35.4990,44.1806,24.2198,44.7136,62.8784,45.1793,43.1968,18.0617,39.6476,61.2335,41.8502,43.8735,22.4077,42.1793,66.7838,37.7856,50.2646,29.1391,64.9007,76.8212,46.3576,47.1014,31.9303,50.7983,69.6662,40.6386,EPI_ISL_539862,1981
1,-1,41.5194,17.0890,40.6600,56.5704,40.0707,43.5679,19.2034,42.6743,72.5462,35.5619,47.1218,22.1031,45.5459,75.0167,34.8292,44.1806,24.2198,44.7136,62.8784,45.1793,43.2409,18.5022,39.6476,61.6740,41.8502,43.8296,22.4077,42.1793,66.7838,37.7856,50.2646,29.1391,64.9007,76.8212,46.3576,47.1014,31.9303,50.7983,69.6662,40.6386,EPI_ISL_170579,1981
1,-1,41.6372,17.0890,40.6600,57.1597,41.2493,43.6389,19.9147,42.6743,73.2575,35.5619,46.9210,22.7729,46.2157,72.3376,35.4990,44.1806,24.2198,44.7136,62.8784,45.1793,43.1968,18.0617,39.6476,61.2335,41.8502,43.8735,22.4077,42.1793,66.7838,37.7856,50.2646,29.1391,64.9007,76.8212,46.3576,47.1014,31.9303,50.7983,69.6662,40.6386,EPI_ISL_170784,1981
1,-1,41.8728,16.4997,43.0171,57.1597,40.0707,43.5679,19.2034,42.6743,72.5462,35.5619,47.1218,22.1031,45.5459,75.0167,34.8292,44.4600,25.1514,45.1793,63.3442,45.1793,43.0647,17.6211,40.5286,60.7930,41.8502,43.7857,22.4077,41.7399,66.7838,37.7856,50.3968,29.1391,66.2252,76.8212,46.3576,47.1014,31.9303,52.2496,71.1176,39.1872,EPI_ISL_170523,1981
1,-1,41.6372,15.9104,43.0171,57.7490,40.0707,43.4968,18.4922,42.6743,72.5462,35.5619,47.1218,22.7729,46.2157,74.3470,35.4990,44.0410,23.7541,44.7136,61.9469,45.1793,43.1088,17.6211,38.7665,60.7930,42.7313,43.8296,21.9684,41.7399,66.7838,38.6643,50.2646,29.1391,66.2252,76.8212,45.0331,47.1014,31.9303,50.7983,69.6662,40.6386,EPI_ISL_170520,1981.112
1,-1,41.6961,17.0890,41.8385,57.1597,39.4814,43.4968,19.2034,42.6743,72.5462,35.5619,47.1888,22.7729,46.2157,75.0167,35.4990,44.1341,23.7541,44.2478,62.4127,45.6451,43.1088,17.1806,39.2070,61.2335,43.1718,43.7857,21.9684,41.3005,66.7838,37.7856,50.6614,30.4636,66.2252,79.4702,46.3576,46.9565,31.9303,50.7983,68.2148,40.6386,EPI_ISL_170521,1981.129
1,-1,41.7550,17.0890,41.8385,57.1597,40.6600,43.5679,19.2034,42.6743,72.5462,35.5619,46.9880,22.7729,46.2157,74.3470,35.4990,44.2272,24.2198,44.7136,62.8784,45.1793,43.0647,18.0617,39.2070,60.7930,41.4097,43.8296,22.4077,41.7399,66.7838,37.7856,50.3968,29.1391,66.2252,76.8212,46.3576,47.1014,31.9303,50.7983,69.6662,40.6386,EPI_ISL_170522,1981.145
1,-1,41.5783,18.2675,40.0707,57.7490,40.0707,43.3547,18.4922,42.6743,72.5462,35.5619,46.9524,23.4742,46.9484,73.7760,34.8759,44.2737,24.6856,45.6451,62.4127,45.1793,43.5320,18.9929,39.7527,62.2792,41.5194,43.8928,21.9877,41.7766,67.2823,36.9393,50.2646,30.4636,66.2252,74.1722,46.3576,46.9565,31.9303,49.3469,69.6662,40.6386,EPI_ISL_199475,1983
1,-1,41.8728,17.0890,41.8385,58.3382,41.2493,43.5897,19.2445,43.4783,72.7014,35.6379,47.1218,22.7729,46.2157,74.3470,35.4990,44.0875,22.8225,44.2478,61.9469,45.6451,43.1373,17.4107,38.8393,62.0536,42.4107,43.8735,21.9684,42.6186,68.5413,38.2250,50.4648,29.2553,66.4894,77.1277,46.5426,47.2222,32.2108,51.2445,68.8141,40.9956,EPI_ISL_29418,1984
1,-1,41.7550,16.4997,42.4278,56.5704,40.0707,43.4473,19.2445,42.0527,71.9886,35.6379,47.1218,23.4427,46.8855,72.3376,35.4990,44.3669,25.1514,45.1793,63.3442,44.7136,43.2409,18.9427,39.6476,60.7930,41.4097,44.0492,21.5290,42.6186,68.1019,38.2250,50.5291,29.1391,66.2252,76.8212,46.3576,47.0760,32.2108,49.7804,68.8141,42.4597,EPI_ISL_29419,1985
