EPI_ISL_8092|Equine|H3N8|1963|NorthAmerica|,1963,-245.5,50.5291005291005,756,756,53.968253968254,48.8095238095238
EPI_ISL_22611|Equine|H3N8|1979|Europe|,1979,-244.3,50.7936507936508,756,756,54.3650793650794,49.0079365079365
EPI_ISL_21282|Equine|H3N8|1963|SouthAmerica|,1963,-245.8,50.7936507936508,756,756,54.3650793650794,49.0079365079365
EPI_ISL_19681|Equine|H3N8|1969|SouthAmerica|,1969,-241.8,50,756,756,52.7777777777778,48.6111111111111
EPI_ISL_19670|Equine|H3N8|1963|SouthAmerica|,1963,-241.8,50,756,756,52.7777777777778,48.6111111111111
EPI_ISL_20808|Equine|H3N8|1972|Africa|,1972,-236.2,49.8677248677249,756,756,51.984126984127,48.8095238095238
EPI_ISL_25008|Equine|H3N8|1971|Asia|,1971,-238.4,49.7354497354497,756,756,51.984126984127,48.6111111111111
EPI_ISL_8102|Equine|H3N8|1983|NorthAmerica|,1983,-240.1,50.1322751322751,756,756,52.3809523809524,49.0079365079365
EPI_ISL_8087|Equine|H3N8|1978|NorthAmerica|,1978,-242.6,50.1322751322751,756,756,52.3809523809524,49.0079365079365
EPI_ISL_19679|Equine|H3N8|1979|Europe|,1979,-240,49.8677248677249,756,756,51.984126984127,48.8095238095238
EPI_ISL_22612|Equine|H3N8|1967|Europe|,1967,-239.7,49.8677248677249,756,756,51.984126984127,48.8095238095238
EPI_ISL_19680|Equine|H3N8|1980|Europe|,1980,-241.1,49.7354497354497,756,756,51.5873015873016,48.8095238095238
EPI_ISL_19682|Equine|H3N8|1979|Europe|,1979,-239.7,49.8677248677249,756,756,51.984126984127,48.8095238095238
EPI_ISL_69898|Equine|H3N8|1978||,1978,-239.7,49.8677248677249,756,756,51.984126984127,48.8095238095238
EPI_ISL_20807|Equine|H3N8|1980|NorthAmerica|,1980,-242.6,50,756,756,51.984126984127,49.0079365079365
EPI_ISL_8088|Equine|H3N8|1980|NorthAmerica|,1980,-240.4,49.7354497354497,756,756,51.5873015873016,48.8095238095238
EPI_ISL_8089|Equine|H3N8|1980|NorthAmerica|,1980,-242.6,50,756,756,52.3809523809524,48.8095238095238
EPI_ISL_8090|Equine|H3N8|1981|NorthAmerica|,1981,-242.1,49.8677248677249,756,756,51.5873015873016,49.0079365079365
