EPI_ISL_80505|Canine|H3N2|2006.414|Asia|,2006.414,-257.9,51.3227513227513,756,756,56.3492063492063,48.8095238095238
EPI_ISL_80506|Canine|H3N2|2006.581|Asia|,2006.581,-251.1,51.3227513227513,756,756,55.5555555555556,49.2063492063492
EPI_ISL_80508|Canine|H3N2|2007.293|Asia|,2007.293,-249.6,51.1904761904762,756,756,55.5555555555556,49.0079365079365
EPI_ISL_127502|Canine|H3N2|2007.329|Asia|,2007.329,-253,51.0582010582011,756,756,55.5555555555556,48.8095238095238
EPI_ISL_129593|Canine|H3N2|2010.745|Asia|,2010.745,-252.8,51.0582010582011,756,756,55.1587301587302,49.0079365079365
EPI_ISL_93812|Canine|H3N2|2010.414|Asia|,2010.414,-252.1,50.7936507936508,756,756,54.7619047619048,48.8095238095238
EPI_ISL_137602|Canine|H3N2|2012.038|Asia|,2012.038,-251.7,50.5291005291005,756,756,54.7619047619048,48.4126984126984
EPI_ISL_151146|Canine|H3N2|2012.713|Asia|,2012.713,-245.7,50.1322751322751,756,756,53.968253968254,48.2142857142857
EPI_ISL_151145|Canine|H3N2|2012.705|Asia|,2012.705,-245.7,50.1322751322751,756,756,53.968253968254,48.2142857142857
EPI_ISL_328525|Canine|H3N2|2017.225|NorthAmerica|,2017.225,-245.4,50.2645502645503,756,756,54.3650793650794,48.2142857142857
EPI_ISL_379547|Canine|H3N2|2014.005|Asia|,2014.005,-246.2,50.3968253968254,756,756,54.3650793650794,48.4126984126984
EPI_ISL_379546|Canine|H3N2|2014.025|Asia|,2014.025,-246.2,50.3968253968254,756,756,54.3650793650794,48.4126984126984
EPI_ISL_379508|Canine|H3N2|2013.932|Asia|,2013.932,-246.2,50.3968253968254,756,756,54.3650793650794,48.4126984126984
EPI_ISL_379512|Canine|H3N2|2013.863|Asia|,2013.863,-246.2,50.3968253968254,756,756,54.3650793650794,48.4126984126984
EPI_ISL_379509|Canine|H3N2|2013.923|Asia|,2013.923,-247.9,50.5291005291005,756,756,54.7619047619048,48.4126984126984
EPI_ISL_379511|Canine|H3N2|2013.921|Asia|,2013.921,-246.2,50.3968253968254,756,756,54.3650793650794,48.4126984126984
EPI_ISL_379510|Canine|H3N2|2013.921|Asia|,2013.921,-246.2,50.3968253968254,756,756,54.3650793650794,48.4126984126984
EPI_ISL_297934|Canine|H3N2|2015.956|Asia|,2015.956,-248.5,50.5291005291005,756,756,54.3650793650794,48.6111111111111
EPI_ISL_297933|Canine|H3N2|2015.956|Asia|,2015.956,-246.6,50.3968253968254,756,756,53.968253968254,48.6111111111111
EPI_ISL_285503|Canine|H3N2|2015.899|Asia|,2015.899,-246.8,50.2645502645503,756,756,53.968253968254,48.4126984126984
