EPI_ISL_124333|Swine|H1N2|2009.967|NorthAmerica|,2009.967,-627.1,44.4444444444444,2277,2277,44.6640316205534,44.33465085639
EPI_ISL_119606|Swine|H1N2|2010.337|NorthAmerica|,2010.337,-625.4,44.4005270092227,2277,2277,44.532279314888,44.33465085639
EPI_ISL_119343|Swine|H1N2|2010.359|NorthAmerica|,2010.359,-625.7,44.4444444444444,2277,2277,44.6640316205534,44.33465085639
EPI_ISL_153862|Swine|H1N2|2013.83|NorthAmerica|,2013.83,-639.1,45.0592885375494,2277,2277,46.3768115942029,44.4005270092227
EPI_ISL_153861|Swine|H1N2|2013.822|NorthAmerica|,2013.822,-633.7,44.8397013614405,2277,2277,45.9815546772069,44.2687747035573
EPI_ISL_151925|Swine|H1N2|2013.773|NorthAmerica|,2013.773,-632.9,45.0592885375494,2277,2277,46.1133069828722,44.532279314888
EPI_ISL_162584|Swine|H1N2|2014.247|NorthAmerica|,2014.247,-624.7,44.7079490557751,2277,2277,45.5862977602108,44.2687747035573
EPI_ISL_234584|Swine|H1N2|2016.59|NorthAmerica|,2016.59,-629.5,44.6640316205534,2277,2277,45.3227931488801,44.33465085639
EPI_ISL_205075|Swine|H1N2|2015.841|NorthAmerica|,2015.841,-627.8,44.532279314888,2277,2277,45.3227931488801,44.137022397892
EPI_ISL_171045|Swine|H1N2|2014.773|NorthAmerica|,2014.773,-634.1,44.7518664909969,2277,2277,45.7180500658762,44.2687747035573
EPI_ISL_254685|Swine|H1N2|2017.011|NorthAmerica|,2017.011,-642.8,44.7079490557751,2277,2277,45.5862977602108,44.2687747035573
EPI_ISL_262589|Swine|H1N2|2017.214|NorthAmerica|,2017.214,-643,44.532279314888,2277,2277,45.0592885375494,44.2687747035573
EPI_ISL_190541|Swine|H1N2|2015.318|NorthAmerica|,2015.318,-636.2,44.6640316205534,2277,2277,45.4545454545455,44.2687747035573
EPI_ISL_234527|Swine|H1N2|2016.516|NorthAmerica|,2016.516,-643.8,44.9714536671058,2277,2277,46.5085638998682,44.2028985507246
EPI_ISL_296421|Swine|H1N2|2017.743|NorthAmerica|,2017.743,-636.2,45.1032059727712,2277,2277,46.3768115942029,44.4664031620553
EPI_ISL_136566|Swine|H1N2|2012.915|NorthAmerica|,2012.915,-632.1,44.8836187966623,2277,2277,46.1133069828722,44.2687747035573
EPI_ISL_245325|Swine|H1N2|2016.833|NorthAmerica|,2016.833,-629.4,45.1910408432148,2277,2277,46.2450592885375,44.6640316205534
EPI_ISL_200105|Swine|H1N2|2015.611|NorthAmerica|,2015.611,-626.9,44.8154657293497,2276,2277,45.8498023715415,44.2979564930784
EPI_ISL_200097|Swine|H1N2|2015.611|NorthAmerica|,2015.611,-629.5,44.7957839262187,2277,2277,45.8498023715415,44.2687747035573
EPI_ISL_200108|Swine|H1N2|2015.611|NorthAmerica|,2015.611,-629.5,44.7957839262187,2277,2277,45.8498023715415,44.2687747035573
