EPI_ISL_80505|Canine|H3N2|2006.414|Asia|,2006.414,-214.6,44.9275362318841,690,690,40.8695652173913,46.9565217391304
EPI_ISL_80506|Canine|H3N2|2006.581|Asia|,2006.581,-212.3,44.4927536231884,690,690,40.8695652173913,46.304347826087
EPI_ISL_80508|Canine|H3N2|2007.293|Asia|,2007.293,-215.9,44.2028985507246,690,690,40.4347826086956,46.0869565217391
EPI_ISL_127502|Canine|H3N2|2007.329|Asia|,2007.329,-216.5,44.9275362318841,690,690,41.304347826087,46.7391304347826
EPI_ISL_129593|Canine|H3N2|2010.745|Asia|,2010.745,-206.9,44.4927536231884,690,690,40.4347826086956,46.5217391304348
EPI_ISL_93812|Canine|H3N2|2010.414|Asia|,2010.414,-204.2,44.2028985507246,690,690,39.1304347826087,46.7391304347826
EPI_ISL_137602|Canine|H3N2|2012.038|Asia|,2012.038,-207,44.2028985507246,690,690,39.5652173913043,46.5217391304348
EPI_ISL_151146|Canine|H3N2|2012.713|Asia|,2012.713,-206.2,44.3478260869565,690,690,39.1304347826087,46.9565217391304
EPI_ISL_151145|Canine|H3N2|2012.705|Asia|,2012.705,-206.2,44.3478260869565,690,690,39.1304347826087,46.9565217391304
EPI_ISL_328525|Canine|H3N2|2017.225|NorthAmerica|,2017.225,-201.3,43.768115942029,690,690,40,45.6521739130435
EPI_ISL_379547|Canine|H3N2|2014.005|Asia|,2014.005,-203.1,43.9130434782609,690,690,39.1304347826087,46.304347826087
EPI_ISL_379546|Canine|H3N2|2014.025|Asia|,2014.025,-203.1,43.9130434782609,690,690,39.1304347826087,46.304347826087
EPI_ISL_379508|Canine|H3N2|2013.932|Asia|,2013.932,-203.3,43.9130434782609,690,690,39.1304347826087,46.304347826087
EPI_ISL_379512|Canine|H3N2|2013.863|Asia|,2013.863,-203.1,43.9130434782609,690,690,39.1304347826087,46.304347826087
EPI_ISL_379509|Canine|H3N2|2013.923|Asia|,2013.923,-205,43.6231884057971,690,690,39.5652173913043,45.6521739130435
EPI_ISL_379511|Canine|H3N2|2013.921|Asia|,2013.921,-202.3,43.768115942029,690,690,39.1304347826087,46.0869565217391
EPI_ISL_379510|Canine|H3N2|2013.921|Asia|,2013.921,-202.3,43.768115942029,690,690,39.1304347826087,46.0869565217391
EPI_ISL_297934|Canine|H3N2|2015.956|Asia|,2015.956,-203.9,43.0434782608696,690,690,40.4347826086956,44.3478260869565
EPI_ISL_297933|Canine|H3N2|2015.956|Asia|,2015.956,-205.2,43.1884057971014,690,690,39.5652173913043,45
EPI_ISL_285503|Canine|H3N2|2015.899|Asia|,2015.899,-202.8,43.1884057971014,690,690,39.1304347826087,45.2173913043478
EPI_ISL_285502|Canine|H3N2|2015.899|Asia|,2015.899,-203,42.8985507246377,690,690,38.695652173913,45
EPI_ISL_379507|Canine|H3N2|2012.954|Asia|,2012.954,-205.5,44.2028985507246,690,690,40,46.304347826087
EPI_ISL_379504|Canine|H3N2|2012.995|Asia|,2012.995,-206.2,43.9130434782609,690,690,39.5652173913043,46.0869565217391
EPI_ISL_162440|Canine|H3N2|2013.186|Asia|,2013.186,-204.3,44.4927536231884,690,690,40,46.7391304347826
EPI_ISL_162438|Canine|H3N2|2012.38|Asia|,2012.38,-205.3,44.0579710144928,690,690,39.5652173913043,46.304347826087
EPI_ISL_162436|Canine|H3N2|2012.276|Asia|,2012.276,-205.3,44.0579710144928,690,690,39.5652173913043,46.304347826087
EPI_ISL_138948|Canine|H3N2|2011.085|Asia|,2011.085,-205.3,44.6376811594203,690,690,40.4347826086956,46.7391304347826
EPI_ISL_128938|Canine|H3N2|2011.085|Asia|,2011.085,-203.3,44.3478260869565,690,690,39.1304347826087,46.9565217391304
EPI_ISL_329149|Canine|H3N2|2014.085|Asia|,2014.085,-203.6,44.4927536231884,690,690,39.5652173913043,46.9565217391304
EPI_ISL_329147|Canine|H3N2|2013.833|Asia|,2013.833,-203.6,44.3478260869565,690,690,39.5652173913043,46.7391304347826
EPI_ISL_329148|Canine|H3N2|2014.085|Asia|,2014.085,-203.6,44.4927536231884,690,690,39.5652173913043,46.9565217391304
EPI_ISL_329146|Canine|H3N2|2013.833|Asia|,2013.833,-203.6,44.4927536231884,690,690,39.5652173913043,46.9565217391304
EPI_ISL_138947|Canine|H3N2|2011.085|Asia|,2011.085,-205.5,43.9130434782609,690,690,39.1304347826087,46.304347826087
EPI_ISL_142881|Canine|H3N2|2011.162|Asia|,2011.162,-205,44.4927536231884,690,690,39.5652173913043,46.9565217391304
EPI_ISL_93815|Canine|H3N2|2010.247|Asia|,2010.247,-205,44.6376811594203,690,690,40,46.9565217391304
EPI_ISL_93814|Canine|H3N2|2010.329|Asia|,2010.329,-205,44.6376811594203,690,690,40,46.9565217391304
EPI_ISL_93813|Canine|H3N2|2010.329|Asia|,2010.329,-205,44.6376811594203,690,690,40,46.9565217391304
EPI_ISL_93817|Canine|H3N2|2009.915|Asia|,2009.915,-205,44.6376811594203,690,690,40,46.9565217391304
EPI_ISL_93816|Canine|H3N2|2010.162|Asia|,2010.162,-212.4,44.9275362318841,690,690,40.4347826086956,47.1739130434783
EPI_ISL_309181|Canine|H3N2|2009.712|Asia|,2009.712,-204.9,44.6376811594203,690,690,40,46.9565217391304
EPI_ISL_309185|Canine|H3N2|2012.645|Asia|,2012.645,-201.9,43.768115942029,690,690,39.1304347826087,46.0869565217391
EPI_ISL_309183|Canine|H3N2|2012.443|Asia|,2012.443,-201.9,43.768115942029,690,690,39.1304347826087,46.0869565217391
EPI_ISL_309182|Canine|H3N2|2012.355|Asia|,2012.355,-201.9,43.768115942029,690,690,39.1304347826087,46.0869565217391
EPI_ISL_309190|Canine|H3N2|2013.693|Asia|,2013.693,-201.9,43.768115942029,690,690,39.1304347826087,46.0869565217391
EPI_ISL_309189|Canine|H3N2|2013.603|Asia|,2013.603,-202.8,43.9130434782609,690,690,39.5652173913043,46.0869565217391
EPI_ISL_309188|Canine|H3N2|2013.433|Asia|,2013.433,-200.4,43.6231884057971,690,690,39.1304347826087,45.8695652173913
EPI_ISL_170565|Canine|H3N2|2012.844|Asia|,2012.844,-205.2,43.9130434782609,690,690,40,45.8695652173913
EPI_ISL_309184|Canine|H3N2|2012.533|Asia|,2012.533,-201.5,43.9130434782609,690,690,39.5652173913043,46.0869565217391
EPI_ISL_309187|Canine|H3N2|2012.787|Asia|,2012.787,-201.5,43.9130434782609,690,690,39.5652173913043,46.0869565217391
EPI_ISL_309186|Canine|H3N2|2012.71|Asia|,2012.71,-201.5,43.9130434782609,690,690,39.5652173913043,46.0869565217391
EPI_ISL_308874|Canine|H3N2|2016|Asia|,2016,-207.7,43.6231884057971,690,690,38.695652173913,46.0869565217391
EPI_ISL_284697|Canine|H3N2|2015|NorthAmerica|,2015,-204.1,43.1884057971014,690,690,38.2608695652174,45.6521739130435
EPI_ISL_329164|Canine|H3N2|2016|NorthAmerica|,2016,-204.1,43.1884057971014,690,690,38.2608695652174,45.6521739130435
